namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,pod_lifetime_seconds,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,restart_count,uptime_seconds,network_bandwidth_usage,scaling_event,risk_level
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.3155275424648328,2.235074026131905,1111.7519501089264,2984.904633785946,0.5113475872332787,3495.7204939847043,1.0,3256.0,935.0722617267326,0,1
2,0.210467708,0.387962063,64.35700197,136.4067349,30.25809891,21.49060005,91.61159535,35225.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.778023109,0.80857478,753.9198462,126.2472983,76.75518714,45.66831776,9.422074064,196182.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.806805386223893,2.780736006985439,3541.2613312607514,5803.215966582611,0.7392534021603199,1860.1194443791965,3.0,8709.0,100.95976676614072,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.1162984887093987,2.893842586995484,2625.6003975715616,1385.792006518712,3.130470459638542,7403.637344794966,3.0,41925.0,196.42919463683629,0,1
3,0.187472024,0.810790834,441.7957234,79.42681275,81.18154626,70.69230276,97.89763314,42069.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
0,0.828416221,0.181730745,480.1856011,92.40736816,83.80196895,34.12983214,29.66526531,90534.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.96200046897315,3.438147770331513,3651.466730752116,4304.776089084237,1.0460371197118743,2116.532461794549,9.0,72797.0,512.257621921723,0,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1057728280028976,2.5582583444228244,1072.0792669107332,6916.536581385563,2.677326665856405,2781.437451766681,2.0,76006.0,846.7055350608094,0,2
3,0.784800611,0.606771905,824.3219249,24.02661245,25.32970945,6.270373032,57.91067942,124259.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
2,0.33587532,0.638291847,788.2164621,18.14202719,35.90384532,43.40688366,16.25095958,79027.0,0.5172483713235199,0.7491134199830733,3906.596565289777,793.2109291726204,0.6337859034718658,6627.327579761055,4.0,22380.0,23.148075883078324,1,1
0,0.737363321,0.590965273,32.23612746,1.96216338,22.17336489,11.88944289,84.89987962,109707.0,0.9449767766469588,3.7016372072314,2329.693973782006,5764.871407530963,0.8217728275888629,270.68545737834484,0.0,78207.0,150.2993508682986,0,2
1,0.571394204,0.219714178,238.825064,153.0432947,63.79282698,91.82277834,73.76773221,18134.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.030811244374351,2.602002241535182,2372.760446298122,6317.478131548622,2.471931185558005,6924.458558861293,1.0,40135.0,535.5963744698411,0,1
2,0.303900764,0.080586237,607.2772812,25.70989682,76.48785059,77.10044895,27.04619223,187483.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1596386308941853,1.3383713314018184,2662.97748449259,1942.372347529392,3.436714069035457,6061.050843587344,8.0,47205.0,62.70415207114344,0,2
0,0.550985202,0.344128014,56.98295269,87.0582695,39.85972129,81.19822822,55.62696012,126668.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.1746563425344712,1.4702474331282809,3503.492253555088,3009.210981540914,0.3920616970907669,2247.121274762645,1.0,49986.0,435.0960084659281,0,1
2,0.863517804,0.468206087,471.5894447,10.85998762,50.54183213,78.31601842,92.18226849,88298.0,0.1066819138724032,3.6297512646697294,2460.001071472747,1741.9311745993136,1.721741976485614,3513.692085044955,1.0,51532.0,842.2989144531493,1,2
0,0.232514188,0.750933303,892.4992972,147.5295757,48.56158172,80.71525666,79.92014548,44396.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.9616797741049588,1.5733773924727974,3272.5368959006173,7685.326324445532,1.0380418153296476,853.4296363886251,7.0,19489.0,201.90391442731735,0,2
2,0.024886884,0.49331602,669.1832366,29.17095057,47.06151397,26.2719194,32.54699887,70828.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.0627654721946205,1.8807940455326877,2458.2594261898303,1769.6351308992228,1.061334021429897,1703.383204679143,1.0,74221.0,638.9406696124786,0,1
1,0.543995279,0.187498422,340.0684421,48.85624727,76.76768026,42.37469038,58.40790324,28462.0,1.681093907787165,1.537769513053628,814.4669971925885,2504.4273048118657,0.224751482271198,7387.730445453194,9.0,69349.0,713.9138686281257,0,2
0,0.261208815,0.083807206,915.7717165,159.6095292,40.90430824,30.78707743,87.90230545,128982.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.2177794414363945,0.5531027601519428,1419.4702336904356,1779.2143298665867,3.2847087013191496,4899.103133025363,1.0,27521.0,829.9862971429816,0,1
1,0.489809322,0.084942756,309.3752872,112.2412703,97.63598559,70.64034481,5.834193166,125140.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.788291155678467,1.5560961525703605,2990.511028766645,7456.319573051573,2.312222106434028,810.7427485872031,5.0,70828.0,160.32676499842546,0,2
1,0.068993293,0.902472388,473.425038,24.66444669,82.05541467,97.43291255,2.59445563,83786.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.8451303024178167,1.7836618567813618,1915.1819730462416,7483.934560879934,0.0431253860938984,3973.33440132513,0.0,53309.0,87.62789686286688,0,0
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.1031642870846563,3.889614334851543,907.6815609028744,4060.0335204727007,3.559591840810903,5970.7386430086,9.0,43389.0,851.9213918043869,0,2
3,0.139182235,0.391187658,440.5916888,7.063971007,89.86016075,37.7897005,70.17832076,154908.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.10493564466669,3.895613051627055,796.4132896284001,4451.803139469445,1.1782007489497093,4884.395921154513,7.0,12095.0,232.432750247096,0,2
1,0.708430161,0.408578434,819.4200323,178.7506878,35.65699338,36.34066709,62.32721149,86616.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.4753837209949123,2.4924854835989123,140.30612393454874,6150.032605275127,1.04372316279002,684.189512047109,8.0,58821.0,949.9116141991911,0,2
1,0.895331056,0.735991102,786.8538722,66.73412142,23.77798493,42.70419475,53.95783675,113842.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.856450239,0.866023179,116.1971905,90.24372323,81.86894131,2.606974772,82.51725168,116232.0,0.1793083674984684,2.588509045331682,3433.77849930268,4643.583526436025,2.5595248409324576,4220.351114033481,2.0,39812.0,927.3375268720914,0,1
1,0.251915709,0.686573941,728.7142537,115.5765351,76.16955849,72.39515926,33.778853,125647.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.5607430664867332,2.4154973938738307,3368.8506305860487,5028.904669493318,1.728063383368188,1123.777347815425,4.0,83790.0,752.7296107635848,0,2
1,0.491594209,0.101191474,219.0072668,106.7544755,30.52846916,20.38442395,0.686408482,125878.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1312432618437885,3.3411723537549074,653.9460858354013,1490.031249174879,3.3488195370035947,5057.773860906936,0.0,80364.0,233.55564355629056,0,0
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.987846134556956,2.040842304299857,1350.022288882179,3149.4772086214216,2.1307169015383,6633.054670462064,0.0,42883.0,650.3833964769348,0,0
3,0.837851606,0.219149773,112.5197968,170.5357581,65.02944399,15.56459723,95.06710911,162660.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.0966557022740877,2.175873839117461,3541.118714237023,4448.895157084112,0.726781745043545,4009.5861884568494,2.0,316.0,308.5485478107001,0,1
2,0.800990206,0.680625536,379.7332152,74.40790782,90.97980252,30.93632371,75.21336812,98745.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.146854456,0.713720202,18.63326466,31.71289615,78.74630156,92.80022545,61.2362263,52199.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.5851147760910709,1.053205198308098,1897.1147925393093,2642.0377031830426,3.801686763236999,585.4756988981453,3.0,64829.0,44.48743832894287,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.2827816489808261,1.1966557173975647,1357.6260211119722,2039.2974937698748,3.974461778784111,4217.0398385497965,8.0,25823.0,120.31336329161624,0,2
2,0.722101309,0.07549093,169.30397,15.66555783,89.408187,25.64542241,79.07942793,5344.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
1,0.383615958,0.306585024,642.7117403,104.8394657,82.29363566,48.23541851,38.81637931,135738.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.9087295655433432,3.758096235386798,523.4379345521006,4440.010235738801,0.1269021479697469,2847.418562961528,4.0,20501.0,76.76972307629381,0,1
1,0.688262117,0.508483944,36.08035211,164.3215696,51.27115757,7.3765551,85.15608703,72067.0,1.4171598903854323,2.921033843641565,2497.863562066329,7574.854429262619,0.7246499745800974,5605.507571434916,5.0,54785.0,116.32620022786466,0,2
1,0.4400569,0.151472438,645.5963411,141.9813134,73.20218643,72.23571994,29.31763952,79583.0,1.012922617298632,3.4461401195947445,3089.1891714588,6289.99458296209,1.4510309249021467,4584.039288945389,4.0,14468.0,154.16384287124018,1,1
3,0.60792104,0.359665681,351.7456838,157.9935194,96.44350743,76.50151582,67.50254784,119915.0,0.1567189289645382,2.7462129949862657,2952.619716144525,4025.340431123399,2.246232231113949,390.7868162166815,3.0,77887.0,355.029505115296,0,2
0,0.125624439,0.354358033,553.8787741,17.6216657,94.72511124,12.54654071,90.99304418,171995.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.3684964911746769,1.2469768993811927,780.390065942069,2305.7511816074616,3.3293874834346884,4532.108591651007,6.0,44619.0,444.6270689404157,0,2
0,0.227413291,0.114575402,312.6404525,164.1764903,33.59323007,81.5702988,58.82535345,192131.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.8209862585088337,2.4269724276999667,535.2891816081694,7758.894382702889,3.3408065402634075,6702.11891790434,2.0,3400.0,641.9733655869129,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.22664937085465,3.6059990962208,3827.1676757366586,6520.120353782483,2.8011700690442947,5329.576736882571,9.0,87287.0,316.86396796644254,0,2
1,0.057482492,0.875655017,158.0567864,46.53087072,98.97153987,93.47802471,19.54688625,29342.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
0,0.890283288,0.506852789,259.400958,18.17275562,60.1109929,43.36784863,26.86887311,114816.0,0.470108671023481,3.656621263110487,3227.158862236897,2973.012899060671,3.5411414756273056,713.2289940684386,7.0,79574.0,523.491007235168,1,2
2,0.659717865,0.883561808,762.6301418,44.79490717,98.49469068,89.84078793,62.71396272,55201.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.724263005478109,0.5098764537321215,1570.560681344917,4558.633066965116,1.069635157157073,5596.142917229367,4.0,6885.0,13.823247578921173,0,2
1,0.905596796,0.956590768,358.3571094,87.86486756,61.12255471,57.82328384,84.01839856,42460.0,1.017961553836586,3.978811010609903,1047.3102237883347,5826.998570733496,1.3605187527504552,2674.607754439925,8.0,53200.0,671.7885735365373,1,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.2518094749020261,3.1398875775851103,2066.033325391052,3945.4885402449136,2.1144948059351694,1623.775912071795,5.0,43759.0,181.9461143180884,0,2
3,0.753569305,0.240740251,999.7601903,78.88254099,59.5879493,17.91713522,74.44338527,7797.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.514382471,0.5702559,890.0308799,132.1023888,71.57657879,7.426190985,30.41187866,47931.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.7776270074603094,3.248775080965556,3523.0210377698977,3134.368522720948,3.68303175302848,6410.492729912816,3.0,40577.0,977.6028315351044,0,1
0,0.746286485,0.952770579,302.4551289,24.69740955,44.86838433,93.76738832,80.32883438,111724.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.9640510613302573,2.1022568277684046,3300.4383743124345,4055.2375808709767,0.1576387621550234,2280.4434012317115,4.0,40391.0,439.9300158079871,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.995505800278468,3.515032400063552,2493.4181820327944,6012.528725075769,0.1073372642626742,5305.997451054036,7.0,47912.0,358.8652033326699,0,2
3,0.988488948,0.004213977,284.105461,47.72440224,83.36468314,70.1523152,26.28770622,88301.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.888616577,0.345670328,74.10432348,84.50694333,21.75375644,32.42004524,82.1464743,90863.0,0.8603253865799254,1.0921119695594443,1511.1609333447375,290.1415619212386,1.4098753496686238,866.7427116083572,3.0,2122.0,486.420828567986,1,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.2056799820574997,3.9865196197456783,1688.4449416865436,6166.089586106064,0.6252136522603045,5423.049264516528,2.0,12499.0,341.2793757827237,0,1
2,0.363813065,0.620569476,306.8291456,22.47879509,44.04646158,23.86906924,38.16746875,3649.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1550590338085493,0.5889015251157801,2407.7676149664894,3409.878896738689,1.9791069405269344,1057.5310960641573,2.0,48849.0,290.95412500619165,0,2
1,0.042261942,0.559258918,671.9830926,81.19768896,63.26511766,56.09449513,25.02062804,152110.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.5323839189793101,1.2636480718795349,4063.573533756606,3460.1266769837757,2.5647654928267576,3209.9966184931445,9.0,15626.0,368.90388501837776,0,2
1,0.838622389,0.498125714,877.2019031,199.2816455,42.33855756,58.72519336,92.0462383,168804.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.8715978305815333,2.49833980261523,2153.014096332908,5677.58496479563,2.77240258061654,2553.121365110457,1.0,15690.0,53.8591205960417,0,2
1,0.880278684,0.440790241,613.7935794,56.36165762,93.8542401,5.892130257,3.189221974,146798.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.639978564,0.903052909,661.1759371,27.28870775,65.07875768,16.34675903,63.92306307,189740.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.3781017617858545,3.4330838990177805,3923.1412204067306,8013.462831527402,1.2001517475577583,503.09150624542144,9.0,80160.0,843.2766357479538,0,2
0,0.120967052,0.718148751,28.41545734,137.8738339,70.683612,14.39114098,95.26241814,139918.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.7998383565206596,2.4710776469574784,1481.0362906953596,4651.92676138193,1.5459499470580065,4769.999630814687,1.0,32974.0,732.154141577631,0,1
2,0.384627747,0.557073526,648.8413072,58.96501487,27.0014822,96.7858131,67.02523114,23396.0,1.9558420962643923,2.758814318569512,2950.119368238212,5240.795619160737,2.6649708898199984,5915.842906031714,9.0,85635.0,326.3526638405282,0,2
1,0.887890179,0.099276606,560.9797332,197.5533655,93.66120176,66.70579596,0.560507826,27200.0,0.8362166905049591,3.769498623144073,3228.791512176966,1982.960332658499,3.876458912633372,4451.496316617643,8.0,1477.0,863.7754729726411,1,2
3,0.515061775,0.58609628,652.7210908,7.894102706,74.10708612,54.4311879,26.16392005,47395.0,1.661753813526469,1.9556587581614728,2263.2574553799063,3527.251001602868,0.0725253598308754,3220.306673044911,4.0,58737.0,986.1718664780884,0,2
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.3877308292196757,3.4248159769168574,3882.242720264324,7013.9458014760985,0.2348395197455635,5959.339349679422,6.0,89488.0,856.4511379384863,0,2
2,0.522496325,0.027290958,329.9034759,72.98390286,47.19078209,72.45800345,89.72957666,190342.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.260254954,0.34089314,187.0562614,111.3179993,31.91727722,8.588373335,37.57534739,113709.0,0.5063462963730047,2.023017661772362,3413.371385792896,3229.316693131312,0.899453609157725,4260.714188295148,3.0,71325.0,396.5857661262907,1,2
0,0.872348793,0.064420951,652.9757903,54.19047977,69.34495699,76.72169023,5.850568037,123069.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
2,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.3880649949526773,3.8159418686241846,2186.6919915953727,5001.82847614395,3.495119442502695,678.3685634349313,4.0,2416.0,480.7310755244476,0,1
1,0.078415646,0.573400991,210.2254488,67.35487238,83.2816268,72.92021375,82.84257856,92533.0,0.9963528735245666,3.834520106240695,2253.890773991285,4480.11687726556,2.513945136157173,510.0283741586027,3.0,31517.0,162.89290774702414,1,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.4421928970558904,1.108329807156461,1034.6633129865286,7103.833465306702,0.5811211779442176,152.2907248728961,2.0,34083.0,454.0062199227285,0,1
1,0.540636024,0.560983428,679.2976155,34.44029053,88.87261188,32.45197556,32.3392385,82305.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
0,0.105304511,0.559156926,561.8759357,170.5891241,43.84257701,24.79661612,53.90251091,89986.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.1260608493062874,3.157504734257352,358.94228451548275,2935.828648824099,3.0111839742285693,5732.156624385863,5.0,10843.0,83.98196991081208,0,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.8624563752418749,3.1128838956694853,1651.8639597865545,3969.175878719819,1.524269820862841,1995.727928497804,5.0,23731.0,197.67132317493497,0,2
2,0.966833544,0.217956277,587.8356865,56.329324,74.24643038,25.24963507,53.55862965,148197.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.7269894527665834,1.998193713728796,1562.2452287203482,1032.6146968082212,0.5262034935781057,1535.2513214194987,0.0,26607.0,355.8750768497868,0,0
2,0.992631496,0.523015136,662.9572901,76.72102019,61.40727401,93.60201157,92.95688927,156989.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.881573917366819,3.6710909300619687,1975.2783313898256,4285.59710804703,3.5784553595045763,4706.554739225937,9.0,64343.0,368.8238474700601,0,2
2,0.648332458,0.691026025,147.1413194,12.83268697,45.87330212,52.7288906,29.93823439,122980.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,1.099388494894492,0.7813579513240507,289.4599305280764,7328.709027574595,1.1513561772185823,887.3154634010616,4.0,67144.0,931.7404937020832,0,1
3,0.883577345,0.102589924,443.2029327,35.28815888,73.83605528,43.6517221,72.29809554,187439.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,1,1
0,0.069991151,0.512887561,375.1405306,26.75701656,60.63238971,80.72878647,92.68513914,24153.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,2
3,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.3193932380644541,2.6214414157674244,2937.532853509199,1687.4309205036216,3.568835352069468,6280.988285010464,3.0,62582.0,664.1226110063241,0,1
0,0.327416625,0.653315347,621.271117,48.37022138,33.48592089,92.71410753,14.50885951,13150.0,1.0789131702323147,1.9602570870044296,3225.033874826251,4779.989046497725,3.4198192045033173,512.2768268361833,6.0,45614.0,542.3178589547153,0,2
0,0.170183525,0.472576893,859.9146648,146.1367106,66.7632142,78.35689648,53.85202733,192002.0,0.4255602562511952,2.495380510476961,3375.297792756067,4467.189786869074,0.6744966829060823,3632.263040043749,4.0,74666.0,852.9358329697557,1,1
0,0.860481907,0.701264906,661.7487993,180.227226,57.99025576,27.67122877,77.65229087,32955.0,1.055142940705195,2.251390856527507,2097.5347629701546,4212.6134050849505,1.998167341150372,4120.838923973123,4.0,49806.0,493.46171534814437,0,1
1,0.5015549404999999,0.499774751,497.13384900000005,99.0460932,60.000056305,49.26683449,50.032370619999995,99422.5,0.1973963963442492,3.1771250540674463,347.9414139945284,2998.5494339101047,0.2765646274634465,3954.358253463669,4.0,16970.0,299.8251555646254,0,1
